1.800000000000000044e+00 3.170936170044443003e-02 1.385968647226939743e-01 7.635322686774190237e-02 9.774247510124761673e-02 1.360629649837750421e-01 1.320041137193635472e-01 1.340389717062612507e-01 1.325135606772619157e-01 1.317032880380076543e-01
1.900000000000000133e+00 6.711810646144134029e-02 7.102796115118245601e-02 1.420019763808038349e-01 1.389718126334199000e-01 1.735186270443408452e-01 1.491768094722658311e-01 1.429198429082489952e-01 1.469321506002254363e-01 1.483598495216285340e-01
2.000000000000000000e+00 -6.702325712838738681e-02 1.879936385458649273e-01 1.718394111991389250e-01 1.399268893676599568e-01 1.653102593762509342e-01 1.607358035235268157e-01 1.600490447030348540e-01 1.565308924505268706e-01 1.593569200905824434e-01
2.100000000000000089e+00 2.680008419015000309e-01 1.755688274605399501e-01 1.477981581891782692e-01 1.847046986997186724e-01 1.571444244481867425e-01 1.816368341593287139e-01 1.672650765694590758e-01 1.696253792121418247e-01 1.719790174052089615e-01
2.200000000000000178e+00 1.144107575135224764e-01 2.283032668293147049e-01 2.085551077135588960e-01 1.702550586729709159e-01 1.888091925202184107e-01 1.929928523888621295e-01 1.882815921194275488e-01 1.827772721677651813e-01 1.852374142388013567e-01
2.300000000000000266e+00 2.278164858642723611e-01 1.789568548246546487e-01 2.186219792953566221e-01 1.685003222972528136e-01 1.948186927718034700e-01 1.860647215688511213e-01 1.955282541740854529e-01 1.906035350680762019e-01 1.914577881215961397e-01
2.400000000000000355e+00 1.878125396296007887e-01 2.311951930697704605e-01 1.743405861362603282e-01 2.005894178039615283e-01 1.865567274411374654e-01 2.120253398049201377e-01 2.070263310199285112e-01 1.980720032335470671e-01 2.002539089009221784e-01
2.500000000000000000e+00 2.830217820877454771e-01 3.123755584000250107e-01 1.915644700127398792e-01 2.152614799566361925e-01 1.970901245282002667e-01 2.124574770178854766e-01 1.987648630206148015e-01 2.057000509559041013e-01 2.056759617558160669e-01
2.600000000000000089e+00 1.705851886657330785e-01 1.391173814214614335e-01 2.605269981286302827e-01 2.201682544478510140e-01 2.145648919082097095e-01 2.102183367434733163e-01 2.051287045275783927e-01 2.077812675901412331e-01 2.096021534484798776e-01
2.700000000000000178e+00 2.369706493690415250e-01 2.347665339714306576e-01 2.145590027689375789e-01 2.158548150933224108e-01 1.972191142817914800e-01 2.067496851826483850e-01 2.081159320849934879e-01 2.080022595956170506e-01 2.088838081094416266e-01
2.800000000000000266e+00 2.006357237123371218e-01 2.608161258099278568e-01 2.598292870454340098e-01 1.905373249954714632e-01 1.992984424580122871e-01 2.116991405102454649e-01 2.022236548593248917e-01 2.070898975665869668e-01 2.064194891674753229e-01
2.900000000000000355e+00 2.695862593663100881e-01 2.021911134533176391e-01 1.592223994105816665e-01 1.964936203054437613e-01 1.912726461048221971e-01 1.980400047438994338e-01 1.998130265692709129e-01 2.028263196282101277e-01 2.024637366224006918e-01
3.000000000000000000e+00 7.440422356678649818e-02 1.573597671689600797e-01 1.877499112445604468e-01 2.072161553584084825e-01 1.948738112166217840e-01 1.950612924796478742e-01 1.953878994272568725e-01 1.947808731519209968e-01 1.956781719849963741e-01
3.100000000000000089e+00 1.875375027610360068e-01 1.857749591263090638e-01 1.599961266353039369e-01 1.720301330512405968e-01 1.930428860224629450e-01 1.782151699483623952e-01 1.867886791000951119e-01 1.860489804260890001e-01 1.850364719613555586e-01
3.200000000000000178e+00 1.562406775982235763e-01 2.283847159305263386e-02 1.510071950820715825e-01 1.784095852348099587e-01 1.636814762322104377e-01 1.652611037894340662e-01 1.742381735931208264e-01 1.709595524953750056e-01 1.725481611986741937e-01
3.300000000000000266e+00 1.141870261976223738e-01 3.163955576687133009e-01 1.468178693924163114e-01 1.672585883796103845e-01 1.607512652521708441e-01 1.623255947580692082e-01 1.518298294155391581e-01 1.560851695692802577e-01 1.552235115092803763e-01
3.400000000000000355e+00 1.799870515413814209e-01 1.266572785677744506e-01 1.269497463350464928e-01 1.370850968395464498e-01 1.444030155098301738e-01 1.473601406608074094e-01 1.377025203083884486e-01 1.376249295316954169e-01 1.365446774364223737e-01
3.500000000000000000e+00 9.446015783357705753e-02 7.369934094805635771e-02 1.619748101480582847e-01 9.036878715877114110e-02 1.129567569983684211e-01 1.211588874336104737e-01 1.117607148755283830e-01 1.158519113268300094e-01 1.122548231737925811e-01
3.600000000000000089e+00 4.296728890585024829e-02 4.084316227211562400e-02 9.919599290911393363e-02 8.023550415761612764e-02 1.063617829341971383e-01 8.401066270413101722e-02 9.210127047261595923e-02 8.824315710959464154e-02 8.896971179272451791e-02
3.700000000000000178e+00 2.621597945152570608e-03 6.557373371098344783e-02 1.313171119397729958e-01 5.920209029815234891e-02 4.342957880776911195e-02 5.686349274916692453e-02 6.109192886857638116e-02 6.123565321822422441e-02 6.155577092735162181e-02
3.800000000000000266e+00 5.280951106461162503e-02 -4.518630252805350134e-02 2.990801349057449141e-02 2.318052621106274358e-02 2.043434278342629029e-02 2.971667851841950508e-02 2.520047857138885128e-02 3.066822367013535486e-02 3.084159884438586116e-02
3.900000000000000355e+00 -1.070563993121639900e-03 -1.974308499194973518e-02 -2.185797008455983570e-02 7.156247567099250501e-03 5.987720013830190660e-03 -6.487521931738970699e-04 -9.511997016306635196e-04 1.109146856762071535e-03 -1.666398739051696068e-03
4.000000000000000000e+00 -8.221013761947762455e-02 -2.640479221756203074e-02 -8.488327078123923675e-02 -3.150462181460166738e-02 -3.571124043425488032e-02 -3.403976752654366833e-02 -3.778881076447803550e-02 -3.350298628954596902e-02 -3.716788024252821315e-02
4.100000000000000533e+00 -2.533115741189302939e-01 -1.546938705030607153e-01 -9.929754619731984144e-02 -6.596384159881556186e-02 -8.930705613963939304e-02 -6.437017860899833799e-02 -7.863814825109370632e-02 -7.461143121761340535e-02 -7.661677291909643750e-02
4.200000000000000178e+00 -1.367516730948246106e-01 -1.360501181291554063e-01 -1.450954542519633794e-01 -9.763773746653187091e-02 -1.009504625327500432e-01 -1.151150929389436056e-01 -1.120880953298839522e-01 -1.162334165120933321e-01 -1.171488368375294964e-01
4.299999999999999822e+00 -8.657678308402666500e-03 -1.658557046537276480e-01 -1.653492846383007864e-01 -1.909597248112176737e-01 -1.513572608241434969e-01 -1.538451431759590426e-01 -1.572985986279642201e-01 -1.596893001918899269e-01 -1.566643703960018674e-01
4.400000000000000355e+00 -2.058851327619937999e-01 -1.396579705019113105e-01 -2.137169754774438102e-01 -2.055940915256702084e-01 -1.933593996633361789e-01 -2.001128573107634478e-01 -2.038065520815138532e-01 -1.991774080377501921e-01 -1.988400849632676881e-01
4.500000000000000000e+00 -2.094416346602409051e-01 -2.864026073272618045e-01 -2.548322676615009108e-01 -2.500565141014234882e-01 -2.586105350412895021e-01 -2.425622021203171219e-01 -2.433618674589283215e-01 -2.439391003767528432e-01 -2.427235390831706807e-01
4.600000000000000533e+00 -2.797282831091156829e-01 -2.597195168833426604e-01 -2.836214720859524530e-01 -2.669922191832626024e-01 -3.022893170778507277e-01 -2.928880369311080423e-01 -2.942826187410642613e-01 -2.897602757539028961e-01 -2.906891863746215998e-01
4.700000000000000178e+00 -3.379202516594346228e-01 -3.578756548875479115e-01 -3.439185502681734175e-01 -3.512826164103894921e-01 -3.418267106637411512e-01 -3.411307195427527028e-01 -3.374505350416948657e-01 -3.356312428338833476e-01 -3.352313180244430035e-01
4.800000000000000711e+00 -3.370958883539458828e-01 -3.585940858330191050e-01 -3.299320558520102975e-01 -3.677966806069287165e-01 -3.704801964745927934e-01 -3.737711466831279972e-01 -3.864760402139817974e-01 -3.817976039290073009e-01 -3.802031376346499680e-01
4.900000000000000355e+00 -3.360574688015070532e-01 -3.353240712445848537e-01 -4.316287600811248848e-01 -3.996867042756993560e-01 -4.181117388379309574e-01 -4.239222072234112848e-01 -4.298245823251864439e-01 -4.271438759658370277e-01 -4.290413241597550442e-01
5.000000000000000000e+00 -4.751605507461099109e-01 -5.352960370390217326e-01 -4.650048994965734206e-01 -4.806408903789672893e-01 -4.685808190355665870e-01 -4.747587096129532447e-01 -4.713846799224541972e-01 -4.773743532403437739e-01 -4.748540632163859576e-01
5.100000000000000533e+00 -6.177063495933974302e-01 -5.756549051626665969e-01 -5.296343213091935231e-01 -5.209900404549331343e-01 -5.261488477052107537e-01 -5.176031929176746482e-01 -5.248653272738738051e-01 -5.247232644246679900e-01 -5.214838862266929498e-01
5.200000000000000178e+00 -4.505974622326333612e-01 -4.667001609149886154e-01 -5.376614113401188000e-01 -5.850208848270834761e-01 -5.671540341074087221e-01 -5.680131790695845950e-01 -5.621285393407375874e-01 -5.688592076564660260e-01 -5.690903232028654557e-01
5.300000000000000711e+00 -6.176040483445686124e-01 -7.416958937406201713e-01 -5.920729376619161544e-01 -6.510582752083348135e-01 -6.173884688191716430e-01 -6.232043467972869788e-01 -6.169656619007306553e-01 -6.128931281686796906e-01 -6.154885122014869259e-01
5.400000000000000355e+00 -5.928476851279471660e-01 -4.924721713444213389e-01 -6.527296948343910277e-01 -6.690629563342409547e-01 -6.605633748304406971e-01 -6.625410288800930303e-01 -6.520684855409651925e-01 -6.571351242161718176e-01 -6.576682682171209882e-01
5.500000000000000000e+00 -6.979550757320794885e-01 -7.180749356285308638e-01 -6.848426664088560489e-01 -6.873003244061323125e-01 -6.941570000897915316e-01 -7.109640138816130106e-01 -6.993925414109203320e-01 -6.995678519045949173e-01 -6.986370703412813077e-01
5.600000000000000533e+00 -9.474562261597656576e-01 -7.666905686041177725e-01 -7.090520754645411872e-01 -7.570316536785670625e-01 -7.400793984909895817e-01 -7.370952215670290020e-01 -7.385566612313764212e-01 -7.390395272138573501e-01 -7.414611884121096175e-01
5.700000000000000178e+00 -5.912611047172117162e-01 -7.990307142271722007e-01 -7.198171969381448321e-01 -7.675320374799277090e-01 -7.732427448427164896e-01 -7.841829709226830758e-01 -7.805747089540060468e-01 -7.812320508475636416e-01 -7.815346501644298005e-01
5.800000000000000711e+00 -7.973893019877409394e-01 -8.017508156369853589e-01 -8.216207423215581285e-01 -8.116712849666161134e-01 -8.156609318813240472e-01 -8.039663568816188821e-01 -8.156544119349012911e-01 -8.213927051287660541e-01 -8.166415863147867826e-01
5.900000000000000355e+00 -8.563723099983372444e-01 -8.977209709546016825e-01 -8.692871559193443565e-01 -8.544373897544523810e-01 -8.433312237950791879e-01 -8.471004096894799718e-01 -8.550553945453313043e-01 -8.514944324413311616e-01 -8.513456319733141431e-01
6.000000000000000000e+00 -8.780891485406010499e-01 -9.779550554605604962e-01 -8.745002059580682108e-01 -8.702921371031382414e-01 -8.897319082561426784e-01 -8.989463398034603925e-01 -8.854602556808819358e-01 -8.833920827198796788e-01 -8.840695513591051435e-01
6.100000000000000533e+00 -9.499927955355724762e-01 -9.012577672243022864e-01 -8.710786548800770746e-01 -9.155865654549739663e-01 -9.109210166702382816e-01 -9.122681073114510264e-01 -9.134051624082154541e-01 -9.155302088956299711e-01 -9.155701781206555534e-01
6.200000000000000178e+00 -1.042352114206395397e+00 -9.373863051794273371e-01 -9.757089155098011002e-01 -9.353202082469291856e-01 -9.446155723679472427e-01 -9.499087076696747234e-01 -9.445895898109080147e-01 -9.412348982166295341e-01 -9.416068335435691106e-01
6.300000000000000711e+00 -1.025047325489348848e+00 -9.236450881348117203e-01 -9.510088378522481012e-01 -9.603019804126206038e-01 -9.592021661066236771e-01 -9.658520543391018176e-01 -9.664760911141623279e-01 -9.679356680500427190e-01 -9.656279925757608185e-01
6.400000000000000355e+00 -1.027439953850939336e+00 -1.008816565332787851e+00 -9.931078627373566281e-01 -9.862403896338081122e-01 -1.005520797633434604e+00 -9.855202403013426649e-01 -9.816969951551265394e-01 -9.853385448040216099e-01 -9.854722396587748401e-01
6.500000000000000000e+00 -9.598014831938292968e-01 -1.108881944641474604e+00 -1.012478974704684065e+00 -1.026481354845892202e+00 -1.015438197270876142e+00 -1.003243093625013183e+00 -1.006466289933759972e+00 -1.004354582327729561e+00 -1.004394274847665969e+00
6.600000000000000533e+00 -1.055082597467827954e+00 -9.327917778697075724e-01 -1.032190122718420477e+00 -9.983419589053623699e-01 -1.030597324276422588e+00 -1.017151286870852100e+00 -1.020300271560273808e+00 -1.018897195069000006e+00 -1.019764015715553862e+00
6.700000000000000178e+00 -1.162066337210882816e+00 -1.040182523930490044e+00 -1.052135636663749985e+00 -1.033889438673137873e+00 -1.048313876776740372e+00 -1.032022174553620442e+00 -1.032533632175584914e+00 -1.034373854233139989e+00 -1.032853152392378959e+00
6.800000000000000711e+00 -1.025877743591213420e+00 -1.022016320742691997e+00 -1.064211916849815198e+00 -1.059576054647702215e+00 -1.037265890143928448e+00 -1.045279484226365962e+00 -1.039575555525543482e+00 -1.042250947475293898e+00 -1.042546767220331017e+00
6.900000000000000355e+00 -1.170352064850985307e+00 -1.009426814065448097e+00 -1.058561632469725344e+00 -1.042028478854999607e+00 -1.063024399245109608e+00 -1.039062016374511010e+00 -1.050028319461905557e+00 -1.045778929981330707e+00 -1.045731398206208418e+00
7.000000000000000000e+00 -9.980233956727079248e-01 -1.084891312785519979e+00 -1.027720224373664948e+00 -1.039643421521579070e+00 -1.038131855812552296e+00 -1.042287002312978217e+00 -1.050342380010869769e+00 -1.051188531032461349e+00 -1.052351747078413391e+00
7.100000000000000533e+00 -1.119739247748474664e+00 -9.577343629551714477e-01 -1.112878267515981845e+00 -1.069722686700303127e+00 -1.044637866334371390e+00 -1.056352695879163583e+00 -1.049986042321173541e+00 -1.053329616843635463e+00 -1.052117900455117994e+00
7.200000000000000178e+00 -1.172516955454989684e+00 -1.110569467726790993e+00 -1.081493681850878463e+00 -1.035369587020066984e+00 -1.060971773794859851e+00 -1.055967477620504580e+00 -1.052584127195851593e+00 -1.052884544879247875e+00 -1.049937801422812012e+00
7.300000000000000711e+00 -1.068686633724773127e+00 -9.896647634595946430e-01 -1.054858049058178926e+00 -1.037282945860281025e+00 -1.040718851178216386e+00 -1.040292281746926228e+00 -1.045630415413297154e+00 -1.047853072446401024e+00 -1.045705072942640257e+00
7.400000000000000355e+00 -1.094714841790845661e+00 -1.088826707867393218e+00 -1.019788774987832713e+00 -1.068158544800057452e+00 -1.048592488201147921e+00 -1.032466306789231014e+00 -1.043251045618285300e+00 -1.043411408256404327e+00 -1.039787783765030449e+00
7.500000000000000000e+00 -8.906944096498607966e-01 -1.030172494485676493e+00 -1.029565798630960760e+00 -1.003204154568378748e+00 -1.032742809420997609e+00 -1.030358380550686181e+00 -1.030709362531815332e+00 -1.030424502948958265e+00 -1.026920192568905099e+00
7.600000000000000533e+00 -1.037649874542867279e+00 -9.805553322596542998e-01 -1.034974921349613108e+00 -1.024111074443471825e+00 -1.024424366470667369e+00 -1.021487032630728153e+00 -1.013070819579932280e+00 -1.015717533311773613e+00 -1.018799633521856984e+00
7.700000000000000178e+00 -1.201251131445400411e+00 -9.380323377043315869e-01 -1.001375333231775855e+00 -1.011027525656172710e+00 -9.889686512132416230e-01 -1.004689975909234478e+00 -1.007736266845050910e+00 -1.006710855394669535e+00 -1.004557776299011218e+00
7.800000000000000711e+00 -9.718136894314350904e-01 -1.029261849962372022e+00 -9.894946536535352832e-01 -1.011597700350967965e+00 -9.776090695402500641e-01 -9.998728198171923376e-01 -9.904359060954142091e-01 -9.877655053676032137e-01 -9.910594090712353532e-01
7.900000000000000355e+00 -8.701319467099477567e-01 -1.108007742753845282e+00 -9.939520082348676233e-01 -9.879231528905485504e-01 -9.759817282458027599e-01 -9.717849749008975468e-01 -9.802179513970210589e-01 -9.773131050569701106e-01 -9.765337346066258473e-01
8.000000000000000000e+00 -8.901562383752261720e-01 -1.024428297358900730e+00 -8.663018754013835920e-01 -9.453277479460595600e-01 -9.610493485194665508e-01 -9.691534323021137043e-01 -9.586154954160539532e-01 -9.584189175167566743e-01 -9.587763552242667409e-01
8.099999999999999645e+00 -9.103998296897664044e-01 -9.833080008327693688e-01 -9.979297573315663028e-01 -9.316889423675780435e-01 -9.406604388978343501e-01 -9.491702257534958553e-01 -9.408983482520899555e-01 -9.412884603138867989e-01 -9.398395344167472798e-01
8.200000000000001066e+00 -9.788638861803868885e-01 -9.150415833976525137e-01 -9.432474128251271406e-01 -9.530649913946168672e-01 -9.137866097096528639e-01 -9.341064525804071428e-01 -9.232970031252593079e-01 -9.240695012460325986e-01 -9.220447235285235132e-01
8.300000000000000711e+00 -8.345947013502770240e-01 -7.690305078766686009e-01 -8.955853002327325285e-01 -9.100862229186005292e-01 -9.135821475714439588e-01 -9.003129884942967509e-01 -9.033019896727000342e-01 -9.046501953617536174e-01 -9.042269481235299944e-01
8.400000000000000355e+00 -9.407447435000493297e-01 -8.981113675663334739e-01 -9.190502943627861798e-01 -9.105969803071113366e-01 -8.979629079568984817e-01 -8.834048611534708328e-01 -8.880384429703856997e-01 -8.895932759543337953e-01 -8.882243095222864815e-01
8.500000000000000000e+00 -9.587279705631033266e-01 -7.963229267897826702e-01 -8.462833685486286228e-01 -8.713611452412144409e-01 -8.904308856750069445e-01 -8.663538935573673605e-01 -8.726785914152349610e-01 -8.712319626413014273e-01 -8.705244120022606058e-01
8.599999999999999645e+00 -9.582626513348451169e-01 -8.794289696548650559e-01 -8.548774756235901773e-01 -8.128946776446387412e-01 -8.508623389060691045e-01 -8.614135920430454618e-01 -8.530081720633674314e-01 -8.528893216453107273e-01 -8.548372637167277466e-01
8.700000000000001066e+00 -8.855453147933574076e-01 -8.414559235470343568e-01 -8.899933772448909153e-01 -8.397143215168615393e-01 -8.391223341997489094e-01 -8.399787403671631347e-01 -8.356669544584921505e-01 -8.372842688848169956e-01 -8.355613830832094857e-01
8.800000000000000711e+00 -6.649891356738473203e-01 -7.566859538101340377e-01 -8.176832588847021688e-01 -8.106185331354969215e-01 -8.116217092103689135e-01 -8.177136195396277341e-01 -8.176766955325180941e-01 -8.195250589461793300e-01 -8.211659993429706317e-01
8.900000000000000355e+00 -8.102966245235337928e-01 -7.883379788617863593e-01 -8.162650462534347673e-01 -7.999650555764340476e-01 -7.903061577460261944e-01 -8.070254027872947322e-01 -8.085686364066745346e-01 -8.023784951616375061e-01 -8.057550553133733251e-01
9.000000000000000000e+00 -7.366007150916565882e-01 -8.085940362058086084e-01 -8.001143517832108865e-01 -7.826859071380785071e-01 -7.934144412935449919e-01 -7.981714324881359346e-01 -7.955202831815518794e-01 -7.935408334899005656e-01 -7.947802025398819081e-01
9.099999999999999645e+00 -7.480081148613889619e-01 -8.010600663974449809e-01 -7.737395323657251245e-01 -8.257450678594626670e-01 -7.847435802390887449e-01 -7.981657867456212196e-01 -7.897329667533845576e-01 -7.804190356364258951e-01 -7.830228549345210620e-01
9.200000000000001066e+00 -6.543225612435608074e-01 -7.419149636629986944e-01 -8.156238970896874108e-01 -7.711608860080751970e-01 -7.683892512950770692e-01 -7.757712672573484625e-01 -7.723248294959318416e-01 -7.746417470954637396e-01 -7.710374092317050509e-01
9.300000000000000711e+00 -7.096935318055912489e-01 -7.760035497769329771e-01 -7.834630715121169153e-01 -7.558408675478553995e-01 -7.567762396167403427e-01 -7.728853451909368788e-01 -7.621208225571838302e-01 -7.638250857630527468e-01 -7.637371274554508593e-01
9.400000000000000355e+00 -5.713920735476100132e-01 -7.262431969746735438e-01 -7.673225667655091398e-01 -7.670906118153457687e-01 -7.615209148728528943e-01 -7.626532421226355218e-01 -7.609128733117972443e-01 -7.640498758546923064e-01 -7.610911583622242960e-01
9.500000000000000000e+00 -7.309681672611141323e-01 -7.682678873708188583e-01 -7.439600948029559957e-01 -7.658720821537706724e-01 -7.462267943799086867e-01 -7.559543814393102634e-01 -7.601347973648148182e-01 -7.590561375033882952e-01 -7.584833928330337871e-01
9.600000000000001421e+00 -8.735682409041597429e-01 -7.477508931739194065e-01 -7.060061380639519601e-01 -7.882599904117371103e-01 -7.681979292910322554e-01 -7.502361704293942779e-01 -7.564623410844664164e-01 -7.586445726918984445e-01 -7.586068185557375276e-01
9.700000000000001066e+00 -8.235369314482021696e-01 -7.953806951571282813e-01 -7.920029068789552484e-01 -7.551530230404643884e-01 -7.678042325172720339e-01 -7.626014193905372718e-01 -7.622577774363225034e-01 -7.596589003164868625e-01 -7.612668808429324807e-01
9.800000000000000711e+00 -7.970298609245752841e-01 -7.509630717505585418e-01 -7.589054781670268035e-01 -7.467547167481809467e-01 -7.684262459843489435e-01 -7.615937653719644373e-01 -7.629479674746583173e-01 -7.661810526687239387e-01 -7.650418807321173187e-01
9.900000000000000355e+00 -7.966943335644681712e-01 -7.685394255429932597e-01 -7.488432361633192702e-01 -7.987984969689694292e-01 -7.812055227357781462e-01 -7.758106935164442719e-01 -7.736161338040108415e-01 -7.730642560299431088e-01 -7.743447287976411575e-01
1.000000000000000000e+01 -9.261532674529713294e-01 -8.614270587386747557e-01 -8.285095148172274548e-01 -7.797073662433751107e-01 -7.948810191227092536e-01 -7.783865428564885613e-01 -7.807778089046324421e-01 -7.841463971906514896e-01 -7.838181244867065134e-01
